Student ID,student_name,gender,grade,school_name__renamed,reading_score,math_score
35154,Brenda Tran,F,9th,Ford High School,73,65
35155,Brenda Brown DDS,F,11th,Ford High School,63,90
35156,Sharon Gordon,F,11th,Ford High School,85,91
35157,Patrick Turner,M,12th,Ford High School,64,74
35158,Melissa Thompson,F,9th,Ford High School,70,96
35159,James Turner,M,9th,Ford High School,93,92
35160,Richard Parker,M,11th,Ford High School,73,78
35161,Gregory Kent,M,9th,Ford High School,94,93
35162,Austin Maxwell,M,12th,Ford High School,76,95
35163,Karen Morgan,F,9th,Ford High School,82,58
35164,Johnny Barnett,M,11th,Ford High School,66,78
35165,Corey Lee,M,10th,Ford High School,87,77
35166,Ricky Robinson,M,10th,Ford High School,85,85
35167,Alicia Palmer MD,F,11th,Ford High School,83,68
35168,Jaime Singh,F,12th,Ford High School,63,88
35169,Anthony Underwood,M,10th,Ford High School,85,96
35170,Paul Herrera,M,12th,Ford High School,67,70
35171,Kathryn Velez,F,11th,Ford High School,79,82
35172,Christopher Williams,M,10th,Ford High School,64,96
35173,Valerie Pollard,F,11th,Ford High School,77,92
35174,Ralph Thompson,M,11th,Ford High School,80,84
35175,Priscilla Jones,F,9th,Ford High School,65,91
35176,Melanie Thomas,F,11th,Ford High School,92,69
35177,Randall Terry,M,12th,Ford High School,70,97
35178,David Wood,M,10th,Ford High School,90,90
35179,Jerry Lawrence,M,10th,Ford High School,80,62
35180,Christy Moses,F,10th,Ford High School,95,64
35181,Patrick Coleman,M,9th,Ford High School,80,89
35182,Alexandria Myers,F,10th,Ford High School,86,87
35183,Jacob Garcia,M,10th,Ford High School,63,97
35184,Zachary Ayala,M,10th,Ford High School,63,90
35185,Katrina Coffey,F,12th,Ford High School,80,93
35186,Joseph Pruitt,M,10th,Ford High School,68,69
35187,Madison Coleman,F,12th,Ford High School,69,89
35188,Jerry Friedman,M,12th,Ford High School,67,64
35189,Jeffery Jackson,M,9th,Ford High School,73,91
35190,Kristin Luna,F,9th,Ford High School,82,98
35191,Kimberly Cox,F,9th,Ford High School,92,62
35192,Tina Bell,F,10th,Ford High School,96,67
35193,Anthony White,M,9th,Ford High School,63,61
35194,Bianca Jones,F,12th,Ford High School,96,90
35195,Matthew Sweeney,M,10th,Ford High School,78,71
35196,Christina Marshall,F,9th,Ford High School,71,65
35197,Jessica Todd,F,9th,Ford High School,87,96
35198,Kristen Murphy,F,12th,Ford High School,86,99
35199,Taylor Salazar,M,11th,Ford High School,84,68
35200,Willie Skinner,M,12th,Ford High School,86,78
35201,David Buck,M,10th,Ford High School,99,98
35202,Donna Gomez,F,10th,Ford High School,84,95
35203,Stephanie Sanchez,F,11th,Ford High School,80,99
35204,Jordan Haney,F,10th,Ford High School,80,75
35205,Amanda Marshall,F,9th,Ford High School,96,55
35206,Brandon Wolfe,M,12th,Ford High School,83,89
35207,John Barker,M,12th,Ford High School,86,73
35208,Courtney Warner,F,11th,Ford High School,73,67
35209,Meghan Dean,F,10th,Ford High School,65,97
35210,Glenn Bell,M,10th,Ford High School,84,88
35211,Carlos Bender,M,12th,Ford High School,83,81
35212,Daniel Hicks,M,10th,Ford High School,97,87
35213,Andrew Castro,M,9th,Ford High School,65,59
35214,Sandra Harris,F,10th,Ford High School,69,61
35215,Adam Osborne,M,9th,Ford High School,92,94
35216,Jennifer Noble,F,12th,Ford High School,99,86
35217,Howard Stephens,M,9th,Ford High School,91,97
35218,John Cole,M,10th,Ford High School,86,88
35219,Larry Campbell,M,9th,Ford High School,66,69
35220,Justin Norton,M,12th,Ford High School,67,98
35221,Kenneth Sherman,M,10th,Ford High School,94,97
35222,Jennifer Brewer,F,10th,Ford High School,73,83
35223,Manuel Diaz,M,11th,Ford High School,81,91
35224,Michelle Pierce,F,11th,Ford High School,64,88
35225,Patrick Bennett,M,12th,Ford High School,69,78
35226,Jose Lopez,M,10th,Ford High School,66,91
35227,James Thomas,M,12th,Ford High School,94,64
35228,Autumn Brown,F,12th,Ford High School,96,74
35229,William Taylor,M,9th,Ford High School,63,62
35230,Eric Coleman,M,9th,Ford High School,68,55
35231,John Day,M,11th,Ford High School,82,92
35232,Carrie Thomas,F,11th,Ford High School,67,81
35233,Zoe Burton,F,9th,Ford High School,91,55
35234,Terry Macdonald,M,9th,Ford High School,68,61
35235,Joseph Mcclure,M,12th,Ford High School,85,71
35236,Sheila Burnett,F,9th,Ford High School,87,91
35237,Dr. Carl Haynes,M,11th,Ford High School,75,90
35238,Paula Wilson,F,10th,Ford High School,95,72
35239,Jose Rush,M,11th,Ford High School,82,92
35240,Christopher Marshall,M,10th,Ford High School,79,69
35241,Suzanne Cobb,F,9th,Ford High School,67,79
35242,Amber Morales,F,11th,Ford High School,74,65
35243,Adrian Nelson,M,11th,Ford High School,77,55
35244,Elizabeth Lane,F,9th,Ford High School,69,70
35245,Emma Gray,F,10th,Ford High School,77,94
35246,Jennifer Choi,F,10th,Ford High School,85,64
35247,John Rodriguez,M,10th,Ford High School,75,80
35248,Christopher Morris,M,12th,Ford High School,69,86
35249,Deborah Moore,F,10th,Ford High School,66,78
35250,Amy Rodriguez,F,12th,Ford High School,88,77
35251,Angela Silva,F,12th,Ford High School,65,82
35252,Alexis Simpson,F,11th,Ford High School,95,94
35253,Charles Castaneda,M,12th,Ford High School,99,91
35254,Heather Thompson,F,9th,Ford High School,84,96
35255,Valerie Riley,F,10th,Ford High School,88,87
35256,Arthur Smith,M,9th,Ford High School,95,85
35257,Nathan Savage,M,9th,Ford High School,89,76
35258,Sean Brown,M,9th,Ford High School,91,55
35259,Elizabeth Davis,F,12th,Ford High School,86,61
35260,Anthony Bryant DDS,M,10th,Ford High School,78,69
35261,Ryan Rose,M,9th,Ford High School,68,95
35262,Matthew Jimenez,M,11th,Ford High School,79,80
35263,Karen Davis,F,11th,Ford High School,91,94
35264,Gerald Short,M,10th,Ford High School,89,94
35265,Kyle Bowen,M,11th,Ford High School,63,84
35266,Jessica Smith,F,11th,Ford High School,82,92
35267,Anthony Clark,M,12th,Ford High School,75,93
35268,Chad Garcia,M,11th,Ford High School,73,85
35269,Daniel Donovan,M,12th,Ford High School,90,60
35270,Christopher Gutierrez,M,12th,Ford High School,94,90
35271,Rose Lee,F,9th,Ford High School,80,89
35272,Bridget Sullivan,F,12th,Ford High School,79,56
35273,Jason Chang,M,12th,Ford High School,97,97
35274,Patrick Best,M,12th,Ford High School,77,99
35275,Henry King,M,9th,Ford High School,82,68
35276,John Robles,M,9th,Ford High School,82,87
35277,Nancy Cortez,F,12th,Ford High School,85,83
35278,Whitney Turner,F,12th,Ford High School,96,78
35279,Dean Butler,M,12th,Ford High School,91,64
35280,Eric Giles,M,11th,Ford High School,91,93
35281,Mark Kelly,M,9th,Ford High School,71,72
35282,Lori Harris,F,9th,Ford High School,88,63
35283,Jacqueline Carlson,F,10th,Ford High School,94,80
35284,Autumn Stephenson,F,10th,Ford High School,73,69
35285,Jane Moreno,F,12th,Ford High School,68,59
35286,Daniel Martin,M,10th,Ford High School,98,79
35287,Peggy Brown,F,11th,Ford High School,93,59
35288,Elizabeth Sanchez,F,11th,Ford High School,80,89
35289,Michele Houston,F,11th,Ford High School,68,87
35290,David Gomez,M,11th,Ford High School,89,74
35291,Margaret Guzman,F,12th,Ford High School,73,63
35292,Jeff Ayala,M,12th,Ford High School,79,68
35293,Mercedes Ford,F,11th,Ford High School,79,76
35294,Christopher Perez DVM,M,12th,Ford High School,88,94
35295,Roy Love,M,11th,Ford High School,86,69
35296,Katherine Potts,F,11th,Ford High School,92,65
35297,Laura Mccormick,F,12th,Ford High School,82,60
35298,Thomas Cole,M,12th,Ford High School,88,66
35299,Rebecca Hendricks,F,10th,Ford High School,79,99
35300,Charles Farmer,M,10th,Ford High School,80,77
35301,Ashley Harris,F,9th,Ford High School,92,90
35302,Meghan Leonard,F,9th,Ford High School,90,77
35303,Mrs. Amber Garner DVM,F,11th,Ford High School,65,85
35304,Melvin Richards,M,10th,Ford High School,86,91
35305,Michelle George,F,10th,Ford High School,87,64
35306,Phillip Cooper,M,11th,Ford High School,82,68
35307,Brandon Baker,M,12th,Ford High School,96,78
35308,Gwendolyn Hall,F,9th,Ford High School,87,89
35309,Amy Ferguson,F,9th,Ford High School,66,98
35310,Jacob Mcdonald,M,11th,Ford High School,84,74
35311,Patrick Marshall,M,11th,Ford High School,68,90
35312,Cassandra Stewart,F,9th,Ford High School,91,57
35313,Thomas Diaz MD,M,9th,Ford High School,89,66
35314,Taylor Taylor,M,12th,Ford High School,85,74
35315,David Johnson,M,10th,Ford High School,69,59
35316,Daniel Marquez,M,12th,Ford High School,90,56
35317,Jacob Briggs,M,9th,Ford High School,66,84
35318,Elijah Wright,M,9th,Ford High School,64,56
35319,Tony Pena,M,9th,Ford High School,65,98
35320,Kimberly Conway,F,10th,Ford High School,99,72
35321,Hannah Romero,F,11th,Ford High School,90,97
35322,David Munoz,M,10th,Ford High School,82,73
35323,Christopher Reed,M,10th,Ford High School,93,66
35324,David Johnson,M,12th,Ford High School,91,86
35325,Erica Mccormick,F,9th,Ford High School,72,64
35326,Steven Kelly,M,12th,Ford High School,79,79
35327,Sherri Atkinson,F,10th,Ford High School,73,88
35328,Eric Yang,M,9th,Ford High School,63,79
35329,Elizabeth Osborne,F,9th,Ford High School,86,66
35330,Michelle Tyler,F,9th,Ford High School,81,81
35331,Priscilla Walsh,F,9th,Ford High School,92,75
35332,Cynthia Taylor,F,9th,Ford High School,97,79
35333,Joshua Gonzalez,M,12th,Ford High School,64,80
35334,Mr. Logan Thomas,M,11th,Ford High School,70,74
35335,Heidi West,F,9th,Ford High School,84,55
35336,Julia Woodard,F,9th,Ford High School,86,74
35337,Gary Horton,M,9th,Ford High School,89,92
35338,Kristen Pearson,F,12th,Ford High School,95,70
35339,Heather Mack,F,12th,Ford High School,76,66
35340,Samuel Bennett,M,10th,Ford High School,71,96
35341,Matthew Martin,M,9th,Ford High School,65,59
35342,Doris Turner,F,10th,Ford High School,87,74
35343,Nicole Ashley,F,9th,Ford High School,67,74
35344,Gloria White,F,9th,Ford High School,71,90
35345,Wendy Roy,F,11th,Ford High School,66,82
35346,Adrienne Padilla,F,11th,Ford High School,78,70
35347,James Lewis,M,9th,Ford High School,94,77
35348,Thomas Rocha,M,12th,Ford High School,81,63
35349,Jacob Pearson,M,11th,Ford High School,71,73
35350,Sherry Turner DDS,F,10th,Ford High School,67,85
35351,Matthew Moore,M,9th,Ford High School,79,81
35352,Donna Wilson,F,10th,Ford High School,66,61
35353,David Brown,M,12th,Ford High School,85,75
35354,Paige Chavez,F,9th,Ford High School,76,71
35355,Ashley Gonzalez,F,11th,Ford High School,82,94
35356,Brandi Wilcox,F,11th,Ford High School,71,70
35357,Keith Jefferson,M,12th,Ford High School,76,75
35358,Morgan Carpenter,F,12th,Ford High School,79,93
35359,Lisa Wilson,F,11th,Ford High School,87,78
35360,Theodore Patel,M,11th,Ford High School,74,99
35361,Laurie Peterson,F,10th,Ford High School,68,90
35362,Dan Kaiser,M,9th,Ford High School,68,86
35363,Sarah Leon,F,11th,Ford High School,87,78
35364,Mark Nelson,M,11th,Ford High School,82,77
35365,Cheryl Smith,F,11th,Ford High School,73,61
35366,Joseph Green,M,9th,Ford High School,85,68
35367,Mike Anderson,M,12th,Ford High School,92,59
35368,Tanner Stevenson,M,11th,Ford High School,81,78
35369,Jack Hood,M,9th,Ford High School,89,73
35370,Joshua Martinez MD,M,11th,Ford High School,76,76
35371,Jodi Brown,F,9th,Ford High School,84,96
35372,Mrs. Alicia Sanford,F,10th,Ford High School,99,81
35373,Eric Owens,M,10th,Ford High School,89,75
35374,Jeremy Ingram,M,9th,Ford High School,92,81
35375,Dustin Boyd,M,10th,Ford High School,97,96
35376,Joe Adams,M,12th,Ford High School,79,58
35377,Stephanie Fuller,F,10th,Ford High School,74,96
35378,Teresa Martinez,F,10th,Ford High School,80,69
35379,Mario Lewis,M,9th,Ford High School,68,65
35380,Scott Braun,M,11th,Ford High School,92,79
35381,Ashley Tucker,F,12th,Ford High School,87,83
35382,Gina Snyder,F,12th,Ford High School,83,78
35383,Sheryl Daniels,F,10th,Ford High School,94,97
35384,Jeffrey Tucker,M,11th,Ford High School,93,80
35385,Diana Harris,F,9th,Ford High School,81,63
35386,Lisa Mcknight,F,9th,Ford High School,83,84
35387,Ronald Ward,M,11th,Ford High School,84,85
35388,Mary Case,F,10th,Ford High School,64,67
35389,Lauren Harris,F,10th,Ford High School,81,81
35390,Anthony Byrd,M,9th,Ford High School,95,85
35391,Gwendolyn Thomas,F,9th,Ford High School,82,58
35392,Nicole Johnson,F,12th,Ford High School,68,76
35393,Denise Barker,F,10th,Ford High School,78,83
35394,James Adkins,M,11th,Ford High School,89,63
35395,Daniel Boyd,M,9th,Ford High School,73,88
35396,Kenneth Skinner,M,10th,Ford High School,88,57
35397,Amy Moyer,F,10th,Ford High School,93,59
35398,Olivia Farrell,F,9th,Ford High School,94,61
35399,Bruce Rhodes,M,9th,Ford High School,82,77
35400,Michael Branch,M,9th,Ford High School,86,56
35401,Tammy Franco,F,9th,Ford High School,78,96
35402,Rachel Cook,F,9th,Ford High School,63,56
35403,Isaac Davis,M,10th,Ford High School,71,69
35404,Misty Woods,F,10th,Ford High School,64,91
35405,Monica Mason,F,10th,Ford High School,95,86
35406,Mrs. Laura Sexton,F,10th,Ford High School,99,80
35407,Aaron Walker,M,10th,Ford High School,99,71
35408,Rebecca Wilcox,F,11th,Ford High School,76,88
35409,Dustin Davis,M,9th,Ford High School,90,87
35410,Rebecca Stevens,F,11th,Ford High School,86,98
35411,Christopher Jefferson,M,9th,Ford High School,65,74
35412,Christopher Kim,M,9th,Ford High School,99,59
35413,Reginald Brady,M,10th,Ford High School,86,98
35414,Craig Thomas,M,9th,Ford High School,84,76
35415,Daniel Mosley,M,10th,Ford High School,83,90
35416,Annette Diaz,F,10th,Ford High School,77,92
35417,Nicholas Cox,M,11th,Ford High School,88,90
35418,Erin Martinez,F,12th,Ford High School,94,83
35419,Patrick Miller,M,11th,Ford High School,85,77
35420,Madison Potter,F,10th,Ford High School,76,91
35421,Madison Jones,F,9th,Ford High School,74,94
35422,Brittany Cole,F,12th,Ford High School,98,74
35423,Kristy Thompson,F,12th,Ford High School,73,94
35424,Brenda Glenn,F,9th,Ford High School,76,85
35425,Bradley Berry,M,12th,Ford High School,63,85
35426,Danny Johnson,M,10th,Ford High School,81,72
35427,Allen Johnson,M,10th,Ford High School,65,94
35428,Daniel Ferguson,M,10th,Ford High School,83,82
35429,Teresa Castillo,F,9th,Ford High School,77,57
35430,Melissa Coleman MD,F,9th,Ford High School,68,95
35431,Sharon Warren,F,11th,Ford High School,69,95
35432,Peter Mathis,M,10th,Ford High School,68,95
35433,Lauren Gomez,F,11th,Ford High School,87,67
35434,Natasha Oconnell,F,9th,Ford High School,81,69
35435,Richard Barnes,M,10th,Ford High School,69,61
35436,Catherine Velasquez,F,11th,Ford High School,65,61
35437,Gregory Bailey,M,12th,Ford High School,88,90
35438,Michael Mendez,M,10th,Ford High School,65,80
35439,Dr. Dana Burnett MD,F,12th,Ford High School,70,98
35440,Sean Martin,M,9th,Ford High School,75,98
35441,Shelley Daniels,F,11th,Ford High School,94,69
35442,Emily Garrison,F,12th,Ford High School,81,95
35443,Ronald Phelps Jr.,M,10th,Ford High School,82,68
35444,Jessica Washington,F,12th,Ford High School,74,63
35445,Beth Martin,F,11th,Ford High School,64,76
35446,Vicki Calderon,F,9th,Ford High School,81,75
35447,Kenneth Collins,M,10th,Ford High School,96,78
35448,Richard Myers,M,10th,Ford High School,97,83
35449,Tracy Cole,F,12th,Ford High School,67,94
35450,John Ward,M,11th,Ford High School,84,95
35451,Mark Harris,M,11th,Ford High School,77,90
35452,Lisa Smith,F,9th,Ford High School,82,89
35453,Jason Jensen,M,11th,Ford High School,82,90
35454,Sarah Lewis,F,10th,Ford High School,83,92
35455,James Martinez,M,10th,Ford High School,79,71
35456,Nicholas Andersen,M,10th,Ford High School,65,96
35457,Benjamin Vaughn,M,10th,Ford High School,85,98
35458,Kelly Cox,F,10th,Ford High School,85,83
35459,Jason Mendez,M,9th,Ford High School,64,67
35460,Veronica Crosby,F,10th,Ford High School,87,74
35461,Michelle Ray,F,10th,Ford High School,65,91
35462,Darrell Jones,M,10th,Ford High School,81,79
35463,Michael Clark,M,9th,Ford High School,96,92
35464,Matthew Wilcox,M,11th,Ford High School,66,98
35465,Megan Carroll,F,10th,Ford High School,94,68
35466,Martha Grant,F,9th,Ford High School,80,95
35467,Nathan Costa,M,9th,Ford High School,98,79
35468,Mrs. Jessica Flynn,F,9th,Ford High School,81,73
35469,Amy Bell,F,12th,Ford High School,94,86
35470,Kelsey Gregory,F,11th,Ford High School,65,71
35471,Michael Hall,M,10th,Ford High School,80,67
35472,Michelle Aguilar,F,11th,Ford High School,90,83
35473,Kimberly Smith,F,10th,Ford High School,83,59
35474,Dr. Robin Jones,F,9th,Ford High School,84,67
35475,Alison Mann,F,10th,Ford High School,88,98
35476,Mr. Michael Jones,M,11th,Ford High School,87,72
35477,Daniel Ortiz,M,10th,Ford High School,96,64
35478,Robert Stephenson,M,10th,Ford High School,94,99
35479,Kathleen Ramirez,F,10th,Ford High School,91,97
35480,Dustin Jones,M,11th,Ford High School,68,63
35481,Amanda Morrison,F,10th,Ford High School,67,67
35482,Michael Baker,M,9th,Ford High School,73,96
35483,Jesse Ford,M,9th,Ford High School,97,75
35484,James Rice,M,11th,Ford High School,79,92
35485,Sarah Parker,F,12th,Ford High School,71,85
35486,Robin Davis,F,11th,Ford High School,99,67
35487,Janice Perry,F,10th,Ford High School,93,81
35488,Bryan Chandler,M,10th,Ford High School,76,94
35489,Gary Snow,M,9th,Ford High School,66,55
35490,Amber Long,F,12th,Ford High School,93,58
35491,Keith Richardson,M,10th,Ford High School,67,70
35492,William Chan,M,9th,Ford High School,88,94
35493,Casey Fields,F,11th,Ford High School,65,91
35494,David Romero,M,9th,Ford High School,71,57
35495,Joshua Ortiz,M,12th,Ford High School,88,62
35496,Linda Jenkins,F,11th,Ford High School,87,65
35497,Dawn Garcia,F,9th,Ford High School,67,60
35498,Heather Johnson,F,9th,Ford High School,80,92
35499,Matthew Acosta,M,10th,Ford High School,64,78
35500,Michelle Lewis,F,11th,Ford High School,74,60
35501,Nicole Ramsey,F,10th,Ford High School,82,80
35502,Troy Garcia,M,10th,Ford High School,74,77
35503,Javier Gardner,M,11th,Ford High School,64,88
35504,Mark Parks,M,9th,Ford High School,84,58
35505,Michael Gilbert,M,11th,Ford High School,65,86
35506,James Owen,M,11th,Ford High School,73,55
35507,Jackie Kim,F,11th,Ford High School,95,58
35508,Frank Lewis,M,9th,Ford High School,91,70
35509,Daniel Bond,M,11th,Ford High School,83,89
35510,Lisa Jones,F,11th,Ford High School,95,96
35511,Sara Waller,F,12th,Ford High School,73,75
35512,Randy Washington,M,9th,Ford High School,97,85
35513,Eric Ramos,M,9th,Ford High School,75,86
35514,Cynthia Cox,F,9th,Ford High School,82,61
35515,Claudia Crawford,F,10th,Ford High School,71,66
35516,Richard Baker,M,11th,Ford High School,75,65
35517,William Campbell,M,10th,Ford High School,77,62
35518,Joseph Ramirez,M,11th,Ford High School,88,72
35519,Jason Silva,M,11th,Ford High School,96,84
35520,Carl Patel,M,10th,Ford High School,92,98
35521,Robin Estes,F,9th,Ford High School,68,72
35522,Dawn Young,F,9th,Ford High School,87,96
