,Student ID,student_name,gender,grade,school_name,reading_score,math_score
36135,36135,Edward Coleman,M,11th,Ford High School,86,79
36136,36136,Jessica Brown,F,12th,Ford High School,92,71
36137,36137,Jacqueline Soto,F,12th,Ford High School,88,94
36138,36138,Juan Rodriguez,M,11th,Ford High School,81,79
36139,36139,Christopher Roberts,M,11th,Ford High School,83,90
36140,36140,James Lawson,M,11th,Ford High School,88,87
36141,36141,Timothy Harris,M,12th,Ford High School,77,58
36142,36142,Ashley Mclaughlin,F,10th,Ford High School,85,93
36143,36143,Jason Wilcox,M,12th,Ford High School,99,78
36144,36144,Michael Brown,M,12th,Ford High School,64,59
36145,36145,Paula Kelly,F,9th,Ford High School,74,79
36146,36146,Casey Riley,M,9th,Ford High School,89,67
36147,36147,Richard Payne,M,9th,Ford High School,73,69
36148,36148,Maria Bird,F,11th,Ford High School,77,65
36149,36149,Lori Jacobson,F,11th,Ford High School,98,72
36150,36150,Ronald Hughes,M,9th,Ford High School,80,70
36151,36151,Deborah Weaver,F,9th,Ford High School,72,88
36152,36152,Lisa Morales,F,10th,Ford High School,73,85
36153,36153,Mark Gardner,M,12th,Ford High School,65,79
36154,36154,Jennifer Marshall,F,9th,Ford High School,83,76
36155,36155,Stephen Chandler,M,10th,Ford High School,88,75
36156,36156,Richard Jones,M,9th,Ford High School,76,98
36157,36157,Alyssa Harmon,F,9th,Ford High School,87,88
36158,36158,Maria Jenkins,F,11th,Ford High School,96,91
36159,36159,Janice Foster,F,10th,Ford High School,73,96
36160,36160,Larry Johnson,M,9th,Ford High School,91,87
36161,36161,Margaret Morris,F,10th,Ford High School,86,66
36162,36162,Erika Dunn,F,10th,Ford High School,81,92
36163,36163,William Griffith,M,9th,Ford High School,93,77
36164,36164,Jonathan Barnes,M,9th,Ford High School,67,92
36165,36165,Vicki Santos PhD,F,10th,Ford High School,99,73
36166,36166,John Scott,M,10th,Ford High School,97,81
36167,36167,Justin Pham,M,12th,Ford High School,76,57
36168,36168,Jennifer Shaw,F,11th,Ford High School,98,58
36169,36169,Christopher Scott,M,9th,Ford High School,72,61
36170,36170,Debra Douglas,F,12th,Ford High School,64,65
36171,36171,Douglas Adams,M,9th,Ford High School,84,60
36172,36172,Gavin Foley,M,9th,Ford High School,69,85
36173,36173,Calvin Marshall,M,10th,Ford High School,79,73
36174,36174,Ashley Yu,F,11th,Ford High School,64,95
36175,36175,Charles Moore,M,10th,Ford High School,83,72
36176,36176,Jimmy Zuniga,M,11th,Ford High School,75,87
36177,36177,Jessica Parker,F,10th,Ford High School,98,74
36178,36178,Latoya Allen,F,11th,Ford High School,70,62
36179,36179,Tony Robertson II,M,9th,Ford High School,66,93
36180,36180,Shannon Edwards,F,9th,Ford High School,70,88
36181,36181,Leslie Bray,F,10th,Ford High School,79,58
36182,36182,Jeffrey Nichols,M,12th,Ford High School,65,72
36183,36183,Autumn Conner,F,12th,Ford High School,67,58
36184,36184,Justin Tran,M,10th,Ford High School,92,58
36185,36185,Arthur Davis,M,9th,Ford High School,86,84
36186,36186,Joshua Espinoza,M,12th,Ford High School,87,62
36187,36187,Erica Hamilton,F,10th,Ford High School,69,85
36188,36188,Roy Patrick,M,10th,Ford High School,67,63
36189,36189,Brooke Bell,F,12th,Ford High School,96,84
36190,36190,Diamond Mcmahon,F,11th,Ford High School,95,58
36191,36191,Laura Casey,F,9th,Ford High School,91,67
36192,36192,Michele Jones,F,10th,Ford High School,89,62
36193,36193,William Singleton,M,10th,Ford High School,81,83
36194,36194,Aaron Acosta,M,12th,Ford High School,99,95
36195,36195,Timothy Robinson,M,10th,Ford High School,65,69
36196,36196,Eric Jones,M,9th,Ford High School,91,69
36197,36197,Mark Hayes,M,10th,Ford High School,99,73
36198,36198,Keith Bishop,M,11th,Ford High School,86,70
36199,36199,Jesse Carrillo,M,11th,Ford High School,71,64
36200,36200,Anthony Abbott,M,10th,Ford High School,63,83
36201,36201,Rachel Brown,F,10th,Ford High School,67,73
36202,36202,Gregory Harris,M,9th,Ford High School,66,81
36203,36203,Lisa Whitehead,F,10th,Ford High School,78,94
36204,36204,Kevin Rodriguez,M,10th,Ford High School,87,71
36205,36205,Lisa Fisher,F,11th,Ford High School,91,70
36206,36206,Theresa Campbell,F,11th,Ford High School,93,94
36207,36207,Robert Sanchez,M,12th,Ford High School,87,68
36208,36208,Linda Davis,F,9th,Ford High School,66,72
36209,36209,Kevin Carey,M,9th,Ford High School,69,78
36210,36210,Stacey Castro,F,9th,Ford High School,99,72
36211,36211,Jennifer Harrington,F,11th,Ford High School,97,77
36212,36212,Martin Crosby,M,10th,Ford High School,99,73
36213,36213,Robert Park,M,10th,Ford High School,99,87
36214,36214,Anthony Kelley,M,12th,Ford High School,72,56
36215,36215,Douglas Davis,M,9th,Ford High School,79,89
36216,36216,Christine Woods,F,9th,Ford High School,80,93
36217,36217,Ryan Washington,M,11th,Ford High School,68,70
36218,36218,Bryan Brown,M,9th,Ford High School,70,94
36219,36219,Sarah Coleman,F,9th,Ford High School,72,95
36220,36220,Sarah Ruiz,F,12th,Ford High School,99,77
36221,36221,Daniel Johnson,M,10th,Ford High School,96,96
36222,36222,Jennifer Hill,F,10th,Ford High School,97,71
36223,36223,Edwin Wallace,M,9th,Ford High School,83,56
36224,36224,Sara Cunningham,F,11th,Ford High School,63,70
36225,36225,Diane Meyer,F,11th,Ford High School,79,68
36226,36226,Terri Wells,F,10th,Ford High School,82,59
36227,36227,Jesse Stone,M,12th,Ford High School,66,68
36228,36228,Jeffrey Matthews,M,11th,Ford High School,75,64
36229,36229,Jasmine Carey,F,11th,Ford High School,82,97
36230,36230,Joanna Ferrell,F,11th,Ford High School,64,77
36231,36231,Isaac Johnson,M,10th,Ford High School,66,74
36232,36232,Zachary Smith,M,12th,Ford High School,79,59
36233,36233,Donald Lam,M,9th,Ford High School,70,79
36234,36234,Christine Trevino,F,11th,Ford High School,93,85
36235,36235,David Stephens,M,9th,Ford High School,65,96
36236,36236,Kim Martinez,F,10th,Ford High School,65,67
36237,36237,Bianca Martin,F,9th,Ford High School,88,85
36238,36238,Melanie Mann,F,9th,Ford High School,79,55
36239,36239,Andrew Crawford,M,11th,Ford High School,90,59
36240,36240,Michelle Mcdaniel,F,9th,Ford High School,95,84
36241,36241,Ronald Cooley,M,9th,Ford High School,96,68
36242,36242,Kimberly Hughes,F,9th,Ford High School,63,65
36243,36243,Erika Smith,F,11th,Ford High School,70,94
36244,36244,Stacey Bowen,F,9th,Ford High School,96,99
36245,36245,Lindsey Maldonado,F,10th,Ford High School,68,71
36246,36246,Kathleen Golden DDS,F,11th,Ford High School,86,74
36247,36247,Amanda Williams,F,11th,Ford High School,89,89
36248,36248,Stephen Rodriguez,M,12th,Ford High School,72,97
36249,36249,Wesley Wilson,M,10th,Ford High School,95,81
36250,36250,Christine Rodriguez,F,10th,Ford High School,77,67
36251,36251,Thomas Miles,M,9th,Ford High School,73,83
36252,36252,Brian Owens,M,10th,Ford High School,68,95
36253,36253,Bridget Wilson,F,11th,Ford High School,69,63
36254,36254,Dr. Elizabeth Tran,F,9th,Ford High School,68,97
36255,36255,Christopher Harrison,M,12th,Ford High School,76,69
36256,36256,Jasmine Pham,F,10th,Ford High School,94,93
36257,36257,Ralph Elliott,M,11th,Ford High School,65,74
36258,36258,Hannah Brown,F,12th,Ford High School,74,85
36259,36259,Vanessa Henderson,F,10th,Ford High School,92,72
36260,36260,Christopher George,M,12th,Ford High School,69,89
36261,36261,Summer Duran,F,10th,Ford High School,90,88
36262,36262,Sherry Martinez,F,11th,Ford High School,84,71
36263,36263,Tiffany Mcdonald,F,10th,Ford High School,73,64
36264,36264,Jennifer Miller,F,11th,Ford High School,96,99
36265,36265,Colleen Williams,F,12th,Ford High School,83,72
36266,36266,John Peck,M,9th,Ford High School,87,90
36267,36267,Mark Mckinney,M,12th,Ford High School,78,97
36268,36268,Devin Price,M,12th,Ford High School,64,82
36269,36269,Miss Rachel West,F,10th,Ford High School,74,75
36270,36270,Stephanie Shields,F,9th,Ford High School,97,88
36271,36271,Carla Morales,F,11th,Ford High School,65,80
36272,36272,Brent Davidson,M,12th,Ford High School,94,81
36273,36273,Juan Lewis,M,9th,Ford High School,83,78
36274,36274,Katelyn Ramos,F,9th,Ford High School,85,76
36275,36275,Helen Chavez,F,11th,Ford High School,93,82
36276,36276,Linda Bolton,F,10th,Ford High School,63,88
36277,36277,Thomas Wright,M,10th,Ford High School,92,70
36278,36278,Courtney Hubbard,F,12th,Ford High School,66,70
36279,36279,Karen Davis,F,10th,Ford High School,78,84
36280,36280,Amber Dudley,F,11th,Ford High School,71,79
36281,36281,Brandy Mills,F,11th,Ford High School,96,62
36282,36282,David Chan,M,11th,Ford High School,79,61
36283,36283,Brandon Richards,M,11th,Ford High School,76,72
36284,36284,Paula Vargas,F,11th,Ford High School,96,76
36285,36285,Robin Sanchez,F,11th,Ford High School,71,87
36286,36286,Olivia Leon,F,9th,Ford High School,79,56
36287,36287,Donna Goodman,F,11th,Ford High School,69,86
36288,36288,Melissa Schmidt,F,10th,Ford High School,91,85
36289,36289,Sheryl Miranda,F,10th,Ford High School,73,83
36290,36290,Tammy Ward,F,9th,Ford High School,88,99
36291,36291,James Edwards,M,10th,Ford High School,64,80
36292,36292,Jennifer Gomez,F,11th,Ford High School,80,92
36293,36293,Sarah Gutierrez,F,9th,Ford High School,89,92
36294,36294,Audrey Gardner,F,10th,Ford High School,66,68
36295,36295,Deborah Williams,F,12th,Ford High School,78,55
36296,36296,Jessica Griffith,F,11th,Ford High School,81,79
36297,36297,James Wilson,M,12th,Ford High School,77,60
36298,36298,Angela Davis,F,10th,Ford High School,97,89
36299,36299,Jessica Lewis,F,9th,Ford High School,87,91
36300,36300,Daniel Torres,M,9th,Ford High School,87,73
36301,36301,Michaela Vazquez,F,9th,Ford High School,95,77
36302,36302,Marc Smith,M,9th,Ford High School,85,64
36303,36303,Marilyn Hunt,F,12th,Ford High School,96,75
36304,36304,Cody Rivera,M,9th,Ford High School,64,59
36305,36305,Jessica Knox,F,9th,Ford High School,85,75
36306,36306,Andrew Lambert,M,9th,Ford High School,81,75
36307,36307,Jessica Hoover DVM,F,11th,Ford High School,68,95
36308,36308,Anthony Smith,M,12th,Ford High School,76,89
36309,36309,Matthew Allison,M,11th,Ford High School,65,79
36310,36310,Jennifer Singh,F,11th,Ford High School,78,62
36311,36311,Robert Bell,M,9th,Ford High School,90,60
36312,36312,Toni Graham DDS,F,12th,Ford High School,93,80
36313,36313,Jack Rivera,M,9th,Ford High School,70,89
36314,36314,Kristen Perez,F,9th,Ford High School,76,91
36315,36315,Jason Brown,M,12th,Ford High School,99,62
36316,36316,Melvin Garcia,M,10th,Ford High School,79,77
36317,36317,Jonathan Quinn,M,12th,Ford High School,79,98
36318,36318,Spencer Macdonald,M,12th,Ford High School,88,63
36319,36319,Alan Martinez,M,11th,Ford High School,76,86
36320,36320,Arthur Reyes,M,11th,Ford High School,68,74
36321,36321,Tara Andrews,F,12th,Ford High School,78,70
36322,36322,Gary Larson,M,11th,Ford High School,91,64
36323,36323,Charles Jones,M,9th,Ford High School,84,89
36324,36324,Natasha Cain,F,10th,Ford High School,88,57
36325,36325,Joseph Patel MD,M,9th,Ford High School,79,65
36326,36326,Nathaniel Molina DDS,M,9th,Ford High School,76,62
36327,36327,Lauren Moore,F,9th,Ford High School,96,81
36328,36328,Kelsey Bryant,F,9th,Ford High School,74,81
36329,36329,Kathleen Bowman,F,9th,Ford High School,72,78
36330,36330,Natalie Franklin,F,11th,Ford High School,88,85
36331,36331,Steven Williams,M,11th,Ford High School,84,61
36332,36332,Shirley Parks,F,10th,Ford High School,84,74
36333,36333,Nicole Jones,F,12th,Ford High School,88,66
36334,36334,Martin Case,M,10th,Ford High School,71,84
36335,36335,Jeremiah Hunter,M,12th,Ford High School,86,61
36336,36336,Frank Mcneil,M,11th,Ford High School,80,97
36337,36337,Allison Gregory,F,12th,Ford High School,88,70
36338,36338,Mary Hamilton,F,9th,Ford High School,95,57
36339,36339,Emily Sandoval,F,11th,Ford High School,65,64
36340,36340,Ms. Cheryl Fisher,F,9th,Ford High School,98,88
36341,36341,Ray Hill,M,11th,Ford High School,77,86
36342,36342,Samantha Williamson,F,11th,Ford High School,82,88
36343,36343,Paul Sullivan,M,10th,Ford High School,85,95
36344,36344,Marcus Harris,M,12th,Ford High School,68,97
36345,36345,Jessica Harvey,F,10th,Ford High School,75,81
36346,36346,Nicolas Crawford MD,M,10th,Ford High School,79,70
36347,36347,Tony Ferguson,M,10th,Ford High School,95,94
36348,36348,Joseph Diaz,M,9th,Ford High School,89,56
36349,36349,Victoria Schmitt,F,10th,Ford High School,64,90
36350,36350,Andrea Haley,F,12th,Ford High School,67,57
36351,36351,Shaun Watson,M,11th,Ford High School,66,62
36352,36352,Chad Baker,M,11th,Ford High School,71,71
36353,36353,Edward Conway,M,9th,Ford High School,93,58
36354,36354,Craig Sampson,M,10th,Ford High School,73,69
36355,36355,Heather Merritt,F,10th,Ford High School,67,67
36356,36356,Zachary Leon,M,9th,Ford High School,64,58
36357,36357,Jeffrey Lin,M,9th,Ford High School,85,70
36358,36358,Wendy Owens DVM,F,12th,Ford High School,94,55
36359,36359,Felicia Wallace,F,11th,Ford High School,69,55
36360,36360,Deborah Robbins,F,12th,Ford High School,85,55
36361,36361,Justin Freeman,M,11th,Ford High School,75,93
36362,36362,Michelle Shepherd,F,12th,Ford High School,67,60
36363,36363,James Moore,M,9th,Ford High School,78,87
36364,36364,Ann Gonzalez,F,10th,Ford High School,98,65
36365,36365,Sonia Berger,F,12th,Ford High School,82,79
36366,36366,Casey Fuentes,M,11th,Ford High School,85,68
36367,36367,Jeffrey Glenn,M,10th,Ford High School,67,78
36368,36368,Sara Lee,F,12th,Ford High School,70,89
36369,36369,Joseph Short,M,9th,Ford High School,91,92
36370,36370,Linda Vazquez,F,10th,Ford High School,78,81
36371,36371,Cynthia Williams,F,10th,Ford High School,98,98
36372,36372,Connor Harris,M,11th,Ford High School,91,60
36373,36373,Benjamin Stevenson,M,9th,Ford High School,96,91
36374,36374,Benjamin Salazar,M,12th,Ford High School,90,55
36375,36375,Christopher Kent,M,10th,Ford High School,91,88
36376,36376,Amber Hunter,F,10th,Ford High School,98,76
36377,36377,Kevin Edwards,M,9th,Ford High School,64,92
36378,36378,Julie Torres,F,11th,Ford High School,89,60
36379,36379,Brandi Schmidt,F,12th,Ford High School,79,67
36380,36380,Kathleen Davis,F,9th,Ford High School,97,59
36381,36381,Thomas Wolf,M,9th,Ford High School,99,87
36382,36382,Samantha Mitchell,F,10th,Ford High School,75,63
36383,36383,David Perez,M,11th,Ford High School,83,66
36384,36384,Carrie Arellano,F,10th,Ford High School,81,64
36385,36385,Andrea Hall,F,9th,Ford High School,90,88
36386,36386,Patrick Chang,M,11th,Ford High School,68,72
36387,36387,Troy Savage,M,11th,Ford High School,68,70
36388,36388,Jason Harris,M,11th,Ford High School,86,57
36389,36389,Amanda Anderson,F,9th,Ford High School,83,73
36390,36390,Michele Frazier,F,9th,Ford High School,64,55
36391,36391,Chad Gonzalez,M,11th,Ford High School,96,90
36392,36392,Jennifer Beard,F,11th,Ford High School,66,96
36393,36393,Jennifer Snyder,F,11th,Ford High School,75,65
36394,36394,Bryce Walker,M,12th,Ford High School,81,59
36395,36395,Nicholas Macdonald,M,10th,Ford High School,74,94
36396,36396,Michael Hill,M,12th,Ford High School,69,71
36397,36397,Rebecca Doyle,F,9th,Ford High School,92,88
36398,36398,Justin Hill,M,11th,Ford High School,67,97
36399,36399,Julia Gallagher,F,9th,Ford High School,86,75
36400,36400,Emily Hooper,F,9th,Ford High School,67,95
36401,36401,Mary Smith,F,10th,Ford High School,83,97
36402,36402,Erika Wade,F,11th,Ford High School,98,70
36403,36403,Susan Grant,F,9th,Ford High School,87,70
36404,36404,Carlos Gonzalez,M,12th,Ford High School,84,58
36405,36405,Sean Chandler,M,11th,Ford High School,82,73
36406,36406,Jeremy Taylor,M,12th,Ford High School,74,67
36407,36407,Erica Snyder,F,12th,Ford High School,65,55
36408,36408,Ethan Schmidt,M,10th,Ford High School,96,98
36409,36409,George Atkinson,M,9th,Ford High School,75,85
36410,36410,Christopher Howe,M,12th,Ford High School,75,71
36411,36411,Robert Harris,M,12th,Ford High School,74,58
36412,36412,Matthew Pacheco,M,12th,Ford High School,72,63
36413,36413,Jason Edwards,M,9th,Ford High School,73,56
36414,36414,Melissa Mendez,F,9th,Ford High School,94,82
36415,36415,Larry Kirk,M,9th,Ford High School,69,67
36416,36416,Kimberly Black,F,9th,Ford High School,97,89
36417,36417,Joseph Clark,M,10th,Ford High School,98,78
36418,36418,Mark Galvan,M,12th,Ford High School,63,81
36419,36419,Hailey Brewer,F,10th,Ford High School,89,78
36420,36420,Michele Powell,F,9th,Ford High School,90,80
36421,36421,Paige Johnson,F,10th,Ford High School,69,60
36422,36422,Mary Rogers,F,9th,Ford High School,70,60
36423,36423,Elizabeth Noble,F,11th,Ford High School,71,59
36424,36424,Larry Rivers,M,11th,Ford High School,89,85
36425,36425,Eric Brown,M,12th,Ford High School,79,94
36426,36426,Veronica Townsend,F,9th,Ford High School,96,82
36427,36427,Michele Finley,F,10th,Ford High School,86,67
36428,36428,Cindy Hayes,F,12th,Ford High School,99,74
36429,36429,Crystal Spencer,F,12th,Ford High School,72,90
36430,36430,Rebecca Sherman,F,10th,Ford High School,71,63
36431,36431,Maria Johnson,F,9th,Ford High School,68,80
36432,36432,Rachel Hurst,F,10th,Ford High School,65,92
36433,36433,Herbert Decker,M,9th,Ford High School,98,71
36434,36434,Ryan Fowler,M,11th,Ford High School,81,89
36435,36435,Autumn Moore,F,9th,Ford High School,96,93
36436,36436,Belinda Frost,F,9th,Ford High School,66,89
36437,36437,Randall Rivera,M,11th,Ford High School,78,92
36438,36438,Terri Dennis,F,9th,Ford High School,82,79
36439,36439,Mikayla Johnson,F,9th,Ford High School,76,84
36440,36440,Traci Harper,F,10th,Ford High School,87,55
36441,36441,Christie Sheppard,F,10th,Ford High School,81,98
36442,36442,Tonya Cortez,F,9th,Ford High School,91,63
36443,36443,Hannah Pratt,F,9th,Ford High School,95,85
36444,36444,David Boyle,M,10th,Ford High School,93,97
36445,36445,Patricia Boone MD,F,10th,Ford High School,91,86
36446,36446,Tara Page,F,9th,Ford High School,70,95
36447,36447,Jessica Kelly,F,11th,Ford High School,67,57
36448,36448,Sarah Giles,F,10th,Ford High School,92,89
36449,36449,Cindy Green,F,10th,Ford High School,97,59
36450,36450,Catherine Silva,F,12th,Ford High School,87,67
36451,36451,James Stewart,M,9th,Ford High School,63,86
36452,36452,Mario Walsh,M,9th,Ford High School,96,69
36453,36453,Alexandra Walker,F,10th,Ford High School,80,89
36454,36454,Kenneth Singleton,M,9th,Ford High School,63,83
36455,36455,Mr. Robert Estrada,M,9th,Ford High School,77,78
36456,36456,Tyler Scott,M,11th,Ford High School,66,81
36457,36457,Stephanie Hughes,F,9th,Ford High School,97,98
36458,36458,Luis Cooper,M,10th,Ford High School,76,80
36459,36459,Matthew Nolan,M,10th,Ford High School,85,79
36460,36460,Sara Smith,F,11th,Ford High School,71,73
36461,36461,Kelly Ward,F,9th,Ford High School,70,72
36462,36462,Christina Ross,F,12th,Ford High School,69,79
36463,36463,Jeremy Richardson,M,10th,Ford High School,68,76
36464,36464,Andrew Brennan,M,9th,Ford High School,77,86
