,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
17246,17246,Christina Martinez,F,9th,Cabrera High School,74,94,6,Charter,1858,1081356
17247,17247,Steven Murphy,M,11th,Cabrera High School,96,76,6,Charter,1858,1081356
17248,17248,Amy Woods,F,12th,Cabrera High School,89,71,6,Charter,1858,1081356
17249,17249,Nathan Anderson,M,11th,Cabrera High School,82,73,6,Charter,1858,1081356
17250,17250,Kenneth Jackson,M,10th,Cabrera High School,97,90,6,Charter,1858,1081356
17251,17251,Albert Hall,M,9th,Cabrera High School,97,82,6,Charter,1858,1081356
17252,17252,Erika Hart,F,10th,Cabrera High School,83,98,6,Charter,1858,1081356
17253,17253,Dr. Travis Johnson,M,12th,Cabrera High School,75,70,6,Charter,1858,1081356
17254,17254,Leslie Olsen,F,9th,Cabrera High School,74,97,6,Charter,1858,1081356
17255,17255,Carmen Lee,F,11th,Cabrera High School,95,95,6,Charter,1858,1081356
17256,17256,Christine Pena,F,11th,Cabrera High School,77,73,6,Charter,1858,1081356
17257,17257,Sherry Rivera,F,12th,Cabrera High School,76,70,6,Charter,1858,1081356
17258,17258,Mr. Christopher Cook,M,12th,Cabrera High School,92,72,6,Charter,1858,1081356
17259,17259,Alexandra Ramirez,F,10th,Cabrera High School,93,93,6,Charter,1858,1081356
17260,17260,Patrick Rivera,M,9th,Cabrera High School,74,78,6,Charter,1858,1081356
17261,17261,Thomas Frye,M,9th,Cabrera High School,83,72,6,Charter,1858,1081356
17262,17262,Mary Jones,F,9th,Cabrera High School,71,70,6,Charter,1858,1081356
17263,17263,Angela Gill,F,11th,Cabrera High School,99,77,6,Charter,1858,1081356
17264,17264,Kristin Reynolds,F,10th,Cabrera High School,90,87,6,Charter,1858,1081356
17265,17265,Amy Martin,F,10th,Cabrera High School,92,99,6,Charter,1858,1081356
17266,17266,Stacy Rodriguez,F,9th,Cabrera High School,97,94,6,Charter,1858,1081356
17267,17267,Emily Ray,F,9th,Cabrera High School,85,91,6,Charter,1858,1081356
17268,17268,Angela Smith,F,12th,Cabrera High School,96,82,6,Charter,1858,1081356
17269,17269,Edward Johnson,M,12th,Cabrera High School,86,76,6,Charter,1858,1081356
17270,17270,Ryan Clarke,M,12th,Cabrera High School,75,89,6,Charter,1858,1081356
17271,17271,Anthony Alvarez,M,12th,Cabrera High School,90,68,6,Charter,1858,1081356
17272,17272,Paula Welch,F,11th,Cabrera High School,96,92,6,Charter,1858,1081356
17273,17273,John Barker,M,12th,Cabrera High School,96,86,6,Charter,1858,1081356
17274,17274,Zachary Krause,M,11th,Cabrera High School,91,70,6,Charter,1858,1081356
17275,17275,Joseph Ray,M,12th,Cabrera High School,96,85,6,Charter,1858,1081356
17276,17276,Heather Reynolds,F,9th,Cabrera High School,81,88,6,Charter,1858,1081356
17277,17277,John Jones,M,10th,Cabrera High School,93,87,6,Charter,1858,1081356
17278,17278,Sherry Wall,F,10th,Cabrera High School,81,73,6,Charter,1858,1081356
17279,17279,Sharon Rush,F,9th,Cabrera High School,79,93,6,Charter,1858,1081356
17280,17280,Wendy Martin,F,11th,Cabrera High School,89,90,6,Charter,1858,1081356
17281,17281,Kyle Bentley,M,10th,Cabrera High School,80,94,6,Charter,1858,1081356
17282,17282,James Perez,M,12th,Cabrera High School,73,92,6,Charter,1858,1081356
17283,17283,Richard Johnson,M,9th,Cabrera High School,91,95,6,Charter,1858,1081356
17284,17284,Erin Hernandez,F,11th,Cabrera High School,80,84,6,Charter,1858,1081356
17285,17285,Erika Torres,F,9th,Cabrera High School,77,95,6,Charter,1858,1081356
17286,17286,Daniel Terrell,M,10th,Cabrera High School,74,84,6,Charter,1858,1081356
17287,17287,Anna Hodges,F,12th,Cabrera High School,81,81,6,Charter,1858,1081356
17288,17288,Kent Davis,M,9th,Cabrera High School,70,73,6,Charter,1858,1081356
17289,17289,Shelley Mason,F,10th,Cabrera High School,81,84,6,Charter,1858,1081356
17290,17290,Catherine Holmes,F,9th,Cabrera High School,91,95,6,Charter,1858,1081356
17291,17291,Christopher Wells,M,11th,Cabrera High School,74,97,6,Charter,1858,1081356
17292,17292,Cory Martin,M,10th,Cabrera High School,93,94,6,Charter,1858,1081356
17293,17293,Anne Brown,F,12th,Cabrera High School,87,95,6,Charter,1858,1081356
17294,17294,Brian Davis,M,9th,Cabrera High School,87,81,6,Charter,1858,1081356
17295,17295,Shaun Powell,M,11th,Cabrera High School,93,72,6,Charter,1858,1081356
17296,17296,Mr. Martin Hensley DDS,M,9th,Cabrera High School,81,73,6,Charter,1858,1081356
17297,17297,Kayla Singh,F,9th,Cabrera High School,71,86,6,Charter,1858,1081356
17298,17298,Teresa Harris,F,12th,Cabrera High School,74,95,6,Charter,1858,1081356
17299,17299,Cameron Munoz,M,9th,Cabrera High School,71,87,6,Charter,1858,1081356
17300,17300,Heather Smith,F,9th,Cabrera High School,75,88,6,Charter,1858,1081356
17301,17301,Katherine Williams,F,11th,Cabrera High School,94,96,6,Charter,1858,1081356
17302,17302,Rachel Harrell,F,10th,Cabrera High School,91,76,6,Charter,1858,1081356
17303,17303,Christopher Young,M,12th,Cabrera High School,80,70,6,Charter,1858,1081356
17304,17304,Larry Wells,M,10th,Cabrera High School,90,79,6,Charter,1858,1081356
17305,17305,April Gomez,F,12th,Cabrera High School,87,68,6,Charter,1858,1081356
17306,17306,Joshua Mcgee,M,11th,Cabrera High School,97,73,6,Charter,1858,1081356
17307,17307,Jason Clay,M,9th,Cabrera High School,86,78,6,Charter,1858,1081356
17308,17308,Samuel Nelson,M,9th,Cabrera High School,85,91,6,Charter,1858,1081356
17309,17309,Calvin Bennett,M,12th,Cabrera High School,92,74,6,Charter,1858,1081356
17310,17310,Kelly Haynes DVM,F,11th,Cabrera High School,89,68,6,Charter,1858,1081356
17311,17311,Jeffrey Mccoy,M,12th,Cabrera High School,83,75,6,Charter,1858,1081356
17312,17312,Ricardo Stewart,M,9th,Cabrera High School,99,97,6,Charter,1858,1081356
17313,17313,Latasha Miles,F,10th,Cabrera High School,95,98,6,Charter,1858,1081356
17314,17314,Mallory Sullivan,F,11th,Cabrera High School,84,92,6,Charter,1858,1081356
17315,17315,Kevin Rodriguez,M,11th,Cabrera High School,73,96,6,Charter,1858,1081356
17316,17316,Anthony Roberson,M,11th,Cabrera High School,70,89,6,Charter,1858,1081356
17317,17317,Stephen Sullivan,M,11th,Cabrera High School,71,86,6,Charter,1858,1081356
17318,17318,Ryan Leonard,M,10th,Cabrera High School,74,74,6,Charter,1858,1081356
17319,17319,Megan Henderson,F,10th,Cabrera High School,79,72,6,Charter,1858,1081356
17320,17320,Kara Thomas,F,9th,Cabrera High School,86,90,6,Charter,1858,1081356
17321,17321,Lisa Duncan,F,12th,Cabrera High School,98,78,6,Charter,1858,1081356
17322,17322,Amanda Nguyen,F,10th,Cabrera High School,95,94,6,Charter,1858,1081356
17323,17323,Rebecca Davis,F,10th,Cabrera High School,73,88,6,Charter,1858,1081356
17324,17324,Jack Wright,M,11th,Cabrera High School,83,80,6,Charter,1858,1081356
17325,17325,Dustin Jordan,M,11th,Cabrera High School,99,92,6,Charter,1858,1081356
17326,17326,Megan Nash,F,10th,Cabrera High School,84,69,6,Charter,1858,1081356
17327,17327,Vincent Mckenzie,M,9th,Cabrera High School,78,71,6,Charter,1858,1081356
17328,17328,Bobby Diaz,M,10th,Cabrera High School,69,75,6,Charter,1858,1081356
17329,17329,Jessica Walker,F,9th,Cabrera High School,91,70,6,Charter,1858,1081356
17330,17330,Mr. Alexander Foster MD,M,9th,Cabrera High School,98,79,6,Charter,1858,1081356
17331,17331,Colleen Williams,F,9th,Cabrera High School,84,89,6,Charter,1858,1081356
17332,17332,Linda Nash,F,11th,Cabrera High School,89,72,6,Charter,1858,1081356
17333,17333,Cynthia Carter,F,12th,Cabrera High School,98,73,6,Charter,1858,1081356
17334,17334,Katherine Robles,F,10th,Cabrera High School,73,86,6,Charter,1858,1081356
17335,17335,Martin Miller,M,11th,Cabrera High School,84,73,6,Charter,1858,1081356
17336,17336,Laura Howell,F,12th,Cabrera High School,70,86,6,Charter,1858,1081356
17337,17337,Michael Griffin,M,11th,Cabrera High School,85,95,6,Charter,1858,1081356
17338,17338,Dennis Gates,M,12th,Cabrera High School,86,81,6,Charter,1858,1081356
17339,17339,Jesse Garrett,M,9th,Cabrera High School,74,85,6,Charter,1858,1081356
17340,17340,Douglas Nelson,M,11th,Cabrera High School,79,70,6,Charter,1858,1081356
17341,17341,Michael Hood,M,10th,Cabrera High School,96,72,6,Charter,1858,1081356
17342,17342,Ricardo Flores,M,9th,Cabrera High School,76,93,6,Charter,1858,1081356
17343,17343,Robert Shaw,M,12th,Cabrera High School,90,72,6,Charter,1858,1081356
17344,17344,Donna Thompson,F,12th,Cabrera High School,84,73,6,Charter,1858,1081356
17345,17345,Amber Mann,F,11th,Cabrera High School,93,94,6,Charter,1858,1081356
17346,17346,Rachel Carter,F,12th,Cabrera High School,80,68,6,Charter,1858,1081356
17347,17347,Eric Harris,M,11th,Cabrera High School,92,90,6,Charter,1858,1081356
17348,17348,Kristin Rodgers,F,10th,Cabrera High School,90,95,6,Charter,1858,1081356
17349,17349,Alfred Carpenter,M,9th,Cabrera High School,89,69,6,Charter,1858,1081356
17350,17350,Timothy Rios,M,11th,Cabrera High School,72,73,6,Charter,1858,1081356
17351,17351,Tami Rivers,F,10th,Cabrera High School,84,82,6,Charter,1858,1081356
17352,17352,Samantha Hood,F,10th,Cabrera High School,88,76,6,Charter,1858,1081356
17353,17353,Nicole Richardson,F,10th,Cabrera High School,73,80,6,Charter,1858,1081356
17354,17354,William Maynard,M,9th,Cabrera High School,94,82,6,Charter,1858,1081356
17355,17355,Roy Macdonald,M,12th,Cabrera High School,76,86,6,Charter,1858,1081356
17356,17356,Steven Ward,M,12th,Cabrera High School,93,74,6,Charter,1858,1081356
17357,17357,April Martinez,F,11th,Cabrera High School,77,90,6,Charter,1858,1081356
17358,17358,Robert Dunn,M,11th,Cabrera High School,78,88,6,Charter,1858,1081356
17359,17359,Sean Hayes,M,11th,Cabrera High School,92,84,6,Charter,1858,1081356
17360,17360,Briana Gilbert,F,11th,Cabrera High School,83,87,6,Charter,1858,1081356
17361,17361,Jill Brown,F,12th,Cabrera High School,95,94,6,Charter,1858,1081356
17362,17362,Barbara Larsen,F,11th,Cabrera High School,79,68,6,Charter,1858,1081356
17363,17363,Madison Thompson,F,12th,Cabrera High School,80,88,6,Charter,1858,1081356
17364,17364,Heather Peters,F,11th,Cabrera High School,77,92,6,Charter,1858,1081356
17365,17365,Dustin Martin,M,12th,Cabrera High School,91,72,6,Charter,1858,1081356
17366,17366,Becky Fowler,F,12th,Cabrera High School,75,83,6,Charter,1858,1081356
17367,17367,Timothy Anderson,M,11th,Cabrera High School,88,83,6,Charter,1858,1081356
17368,17368,Morgan Sellers,F,12th,Cabrera High School,71,98,6,Charter,1858,1081356
17369,17369,Heather Castro,F,12th,Cabrera High School,93,97,6,Charter,1858,1081356
17370,17370,Jeremy Mendoza,M,12th,Cabrera High School,75,79,6,Charter,1858,1081356
17371,17371,Stephen Morales,M,12th,Cabrera High School,89,87,6,Charter,1858,1081356
17372,17372,Katrina Gonzalez,F,9th,Cabrera High School,87,70,6,Charter,1858,1081356
17373,17373,James Hughes,M,10th,Cabrera High School,69,86,6,Charter,1858,1081356
17374,17374,Caitlyn Lopez,F,9th,Cabrera High School,98,81,6,Charter,1858,1081356
17375,17375,Juan Smith,M,9th,Cabrera High School,94,71,6,Charter,1858,1081356
17376,17376,John Young,M,11th,Cabrera High School,81,79,6,Charter,1858,1081356
17377,17377,Sarah Stewart,F,12th,Cabrera High School,73,95,6,Charter,1858,1081356
17378,17378,Jamie Garza,F,9th,Cabrera High School,74,91,6,Charter,1858,1081356
17379,17379,Isabella Huffman,F,12th,Cabrera High School,89,76,6,Charter,1858,1081356
17380,17380,April Johnson,F,11th,Cabrera High School,92,78,6,Charter,1858,1081356
17381,17381,William Schultz,M,10th,Cabrera High School,95,85,6,Charter,1858,1081356
17382,17382,Mr. William Rodgers,M,12th,Cabrera High School,73,76,6,Charter,1858,1081356
17383,17383,Joseph Vang,M,11th,Cabrera High School,73,96,6,Charter,1858,1081356
17384,17384,Jose Kennedy,M,10th,Cabrera High School,79,73,6,Charter,1858,1081356
17385,17385,Jeffrey Rios,M,9th,Cabrera High School,75,75,6,Charter,1858,1081356
17386,17386,Alexis Wallace,M,10th,Cabrera High School,90,83,6,Charter,1858,1081356
17387,17387,Kristen Holt,F,10th,Cabrera High School,99,71,6,Charter,1858,1081356
17388,17388,Chase Everett,M,10th,Cabrera High School,78,76,6,Charter,1858,1081356
17389,17389,Tyler Costa,M,11th,Cabrera High School,72,73,6,Charter,1858,1081356
17390,17390,Alexis Hawkins,F,10th,Cabrera High School,84,73,6,Charter,1858,1081356
17391,17391,Randall Roberts,M,9th,Cabrera High School,96,94,6,Charter,1858,1081356
17392,17392,Mark Houston,M,9th,Cabrera High School,92,71,6,Charter,1858,1081356
17393,17393,Cole Carter,M,12th,Cabrera High School,71,75,6,Charter,1858,1081356
17394,17394,Tanya Norton,F,9th,Cabrera High School,86,88,6,Charter,1858,1081356
17395,17395,Cindy White,F,11th,Cabrera High School,73,97,6,Charter,1858,1081356
17396,17396,Kimberly Gray,F,12th,Cabrera High School,87,71,6,Charter,1858,1081356
17397,17397,Anthony Smith,M,10th,Cabrera High School,93,80,6,Charter,1858,1081356
17398,17398,Joanna Hughes,F,12th,Cabrera High School,83,94,6,Charter,1858,1081356
17399,17399,Jill Sweeney,F,11th,Cabrera High School,77,81,6,Charter,1858,1081356
17400,17400,Mark Kelly,M,9th,Cabrera High School,93,79,6,Charter,1858,1081356
17401,17401,Kimberly Morgan,F,12th,Cabrera High School,96,72,6,Charter,1858,1081356
17402,17402,Brad Williams,M,12th,Cabrera High School,70,76,6,Charter,1858,1081356
17403,17403,Sabrina Miller,F,9th,Cabrera High School,85,85,6,Charter,1858,1081356
17404,17404,Anne Larsen MD,F,10th,Cabrera High School,99,88,6,Charter,1858,1081356
17405,17405,Gregory Howard,M,9th,Cabrera High School,95,78,6,Charter,1858,1081356
17406,17406,Jason Mitchell,M,11th,Cabrera High School,99,68,6,Charter,1858,1081356
17407,17407,Jesse Powell,M,11th,Cabrera High School,73,74,6,Charter,1858,1081356
17408,17408,Clifford Lewis,M,12th,Cabrera High School,77,85,6,Charter,1858,1081356
17409,17409,Mathew English,M,9th,Cabrera High School,78,89,6,Charter,1858,1081356
17410,17410,Teresa Martin,F,9th,Cabrera High School,94,69,6,Charter,1858,1081356
17411,17411,Brenda Lee,F,12th,Cabrera High School,92,99,6,Charter,1858,1081356
17412,17412,Teresa Sherman,F,11th,Cabrera High School,70,86,6,Charter,1858,1081356
17413,17413,Denise Brown,F,11th,Cabrera High School,95,96,6,Charter,1858,1081356
17414,17414,Mitchell Myers,M,11th,Cabrera High School,75,89,6,Charter,1858,1081356
17415,17415,Amy Hill,F,9th,Cabrera High School,93,72,6,Charter,1858,1081356
17416,17416,Sherry Johnson MD,F,10th,Cabrera High School,82,87,6,Charter,1858,1081356
17417,17417,Karen Chen,F,9th,Cabrera High School,79,76,6,Charter,1858,1081356
17418,17418,Brian Robertson,M,10th,Cabrera High School,75,84,6,Charter,1858,1081356
17419,17419,Barbara Lee,F,9th,Cabrera High School,87,99,6,Charter,1858,1081356
17420,17420,Christopher Obrien,M,11th,Cabrera High School,92,88,6,Charter,1858,1081356
17421,17421,James Sellers,M,9th,Cabrera High School,91,79,6,Charter,1858,1081356
17422,17422,Connie Williams,F,9th,Cabrera High School,90,82,6,Charter,1858,1081356
17423,17423,Debra Wolf,F,11th,Cabrera High School,91,95,6,Charter,1858,1081356
17424,17424,Kevin Griffin,M,10th,Cabrera High School,91,71,6,Charter,1858,1081356
17425,17425,Martin Johnson,M,9th,Cabrera High School,80,98,6,Charter,1858,1081356
17426,17426,Charles Flores,M,9th,Cabrera High School,89,94,6,Charter,1858,1081356
17427,17427,Martha Gordon,F,12th,Cabrera High School,85,97,6,Charter,1858,1081356
17428,17428,Eric Wilson,M,12th,Cabrera High School,94,80,6,Charter,1858,1081356
17429,17429,Lisa Morrison,F,11th,Cabrera High School,76,95,6,Charter,1858,1081356
17430,17430,Adriana Foley,F,10th,Cabrera High School,75,77,6,Charter,1858,1081356
17431,17431,Penny Ruiz,F,9th,Cabrera High School,81,69,6,Charter,1858,1081356
17432,17432,John Torres,M,9th,Cabrera High School,97,80,6,Charter,1858,1081356
17433,17433,Robert Knapp,M,9th,Cabrera High School,76,97,6,Charter,1858,1081356
17434,17434,Maria Liu,F,10th,Cabrera High School,93,89,6,Charter,1858,1081356
17435,17435,Brandon Miller,M,9th,Cabrera High School,78,72,6,Charter,1858,1081356
17436,17436,Erik Carpenter,M,9th,Cabrera High School,99,70,6,Charter,1858,1081356
17437,17437,Jason Jones,M,9th,Cabrera High School,80,98,6,Charter,1858,1081356
17438,17438,Rebecca Sullivan,F,11th,Cabrera High School,98,75,6,Charter,1858,1081356
17439,17439,Anthony Williams,M,12th,Cabrera High School,94,71,6,Charter,1858,1081356
17440,17440,Bryan Wright,M,9th,Cabrera High School,88,73,6,Charter,1858,1081356
17441,17441,Larry Fischer,M,9th,Cabrera High School,91,80,6,Charter,1858,1081356
17442,17442,George Gutierrez,M,11th,Cabrera High School,75,77,6,Charter,1858,1081356
17443,17443,Brandon Serrano,M,10th,Cabrera High School,99,78,6,Charter,1858,1081356
17444,17444,Jessica Gonzalez,F,12th,Cabrera High School,72,96,6,Charter,1858,1081356
17445,17445,James Castillo,M,12th,Cabrera High School,73,70,6,Charter,1858,1081356
17446,17446,Emily Arias,F,11th,Cabrera High School,83,74,6,Charter,1858,1081356
17447,17447,Victor Chavez II,M,9th,Cabrera High School,92,70,6,Charter,1858,1081356
17448,17448,Pamela Anderson,F,9th,Cabrera High School,71,88,6,Charter,1858,1081356
17449,17449,Alyssa Greene,F,9th,Cabrera High School,73,72,6,Charter,1858,1081356
17450,17450,Kathy Rasmussen,F,12th,Cabrera High School,85,81,6,Charter,1858,1081356
17451,17451,Jodi Salinas,F,9th,Cabrera High School,93,85,6,Charter,1858,1081356
17452,17452,Brendan Roth,M,10th,Cabrera High School,74,94,6,Charter,1858,1081356
17453,17453,Steven Martin,M,9th,Cabrera High School,90,70,6,Charter,1858,1081356
17454,17454,Donald Oneill,M,12th,Cabrera High School,96,99,6,Charter,1858,1081356
17455,17455,Yvonne Oliver,F,12th,Cabrera High School,97,91,6,Charter,1858,1081356
17456,17456,Brian Gutierrez,M,9th,Cabrera High School,90,73,6,Charter,1858,1081356
17457,17457,Brandon Dougherty DDS,M,9th,Cabrera High School,78,74,6,Charter,1858,1081356
17458,17458,Todd Hunter,M,12th,Cabrera High School,81,87,6,Charter,1858,1081356
17459,17459,Catherine Hill,F,11th,Cabrera High School,88,97,6,Charter,1858,1081356
17460,17460,Susan Baker,F,11th,Cabrera High School,83,94,6,Charter,1858,1081356
17461,17461,Rebecca Richards,F,12th,Cabrera High School,99,70,6,Charter,1858,1081356
17462,17462,Sandra Robertson,F,12th,Cabrera High School,75,98,6,Charter,1858,1081356
17463,17463,Nancy Jackson,F,11th,Cabrera High School,73,89,6,Charter,1858,1081356
17464,17464,Laura Johnson,F,10th,Cabrera High School,81,81,6,Charter,1858,1081356
17465,17465,Joel Stuart,M,11th,Cabrera High School,96,91,6,Charter,1858,1081356
17466,17466,Glenda Cox,F,10th,Cabrera High School,81,98,6,Charter,1858,1081356
17467,17467,Matthew Hall,M,10th,Cabrera High School,78,92,6,Charter,1858,1081356
17468,17468,Amanda Reyes,F,12th,Cabrera High School,79,96,6,Charter,1858,1081356
17469,17469,Crystal Hernandez,F,9th,Cabrera High School,72,81,6,Charter,1858,1081356
17470,17470,Kelly Thomas,F,12th,Cabrera High School,80,92,6,Charter,1858,1081356
17471,17471,Rhonda Gonzales,F,9th,Cabrera High School,88,85,6,Charter,1858,1081356
17472,17472,Thomas Weber,M,10th,Cabrera High School,93,78,6,Charter,1858,1081356
17473,17473,Anna Jordan,F,11th,Cabrera High School,72,71,6,Charter,1858,1081356
17474,17474,Jacob Fisher,M,11th,Cabrera High School,92,68,6,Charter,1858,1081356
17475,17475,Kenneth Thomas,M,11th,Cabrera High School,78,71,6,Charter,1858,1081356
17476,17476,Troy Wall,M,10th,Cabrera High School,99,97,6,Charter,1858,1081356
17477,17477,Patricia Rangel,F,12th,Cabrera High School,76,99,6,Charter,1858,1081356
17478,17478,Frank Wolf,M,9th,Cabrera High School,91,78,6,Charter,1858,1081356
17479,17479,Kimberly Vang,F,9th,Cabrera High School,96,70,6,Charter,1858,1081356
17480,17480,Ian Gray,M,12th,Cabrera High School,80,70,6,Charter,1858,1081356
17481,17481,Elizabeth Young DDS,F,9th,Cabrera High School,87,69,6,Charter,1858,1081356
